,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
1420,2513927,São Bentinho,25,PB,480.6714285714287,490.596907216495,482.78350515463933,502.7846153846154,470.30927835051546
1421,2513943,São Domingos do Cariri,25,PB,500.1234567901234,520.3710843373493,504.9722891566268,497.7382716049384,531.3253012048193
1422,2513968,São Domingos,25,PB,487.6146666666667,483.89036144578307,474.20602409638536,490.80399999999986,524.3373493975904
1423,2513984,São Francisco,25,PB,486.71196581196585,485.9909836065573,473.822950819672,486.57264957264965,518.8524590163935
1424,2514008,São João do Cariri,25,PB,494.53333333333336,492.85449101796405,487.8646706586823,499.490303030303,517.245508982036
1425,2514107,São João do Tigre,25,PB,471.1021276595746,469.70000000000005,464.31250000000006,468.1148936170212,497.9166666666667
1426,2514206,São José da Lagoa Tapada,25,PB,490.59935483870976,483.86325301204823,474.7897590361447,490.23225806451603,489.27710843373495
1427,2514305,São José de Caiana,25,PB,482.6750000000001,483.91037735849056,463.04056603773597,484.45288461538473,486.41509433962267
1428,2514404,São José de Espinharas,25,PB,498.7168067226891,502.7731092436973,482.5008403361345,488.48487394957976,510.5882352941176
1429,2514453,São José dos Ramos,25,PB,490.1028169014086,488.61095890410957,477.0013698630137,474.1098591549296,497.8082191780822
1430,2514503,São José de Piranhas,25,PB,495.62667984189727,498.8480446927377,487.7085661080074,500.33418972332026,510.27932960893855
1431,2514552,São José de Princesa,25,PB,482.69146341463403,484.4879518072289,476.27831325301185,482.05000000000007,488.43373493975906
1432,2514602,São José do Bonfim,25,PB,480.08536585365863,471.8988636363638,471.85454545454536,471.51341463414616,444.77272727272725
1433,2514651,São José do Brejo do Cruz,25,PB,496.0000000000002,473.0148148148149,473.88333333333327,474.4288461538463,510.3703703703704
1434,2514701,São José do Sabugi,25,PB,487.224404761905,481.8063218390804,484.3747126436783,495.2642857142856,475.86206896551727
1435,2514800,São José dos Cordeiros,25,PB,488.78200000000027,467.18504672897205,469.89439252336444,478.06999999999994,494.95327102803736
1436,2514909,São Mamede,25,PB,509.9412935323383,516.0096153846154,508.7927884615388,524.0223880597016,529.0384615384615
1437,2515005,São Miguel de Taipu,25,PB,473.70370370370364,467.6688405797102,469.56594202898555,466.45703703703714,467.2463768115942
1438,2515104,São Sebastião de Lagoa de Roça,25,PB,497.46979472140777,503.470254957507,491.8719546742211,491.2914956011735,529.971671388102
1439,2515203,São Sebastião do Umbuzeiro,25,PB,480.9666666666667,485.4689075630251,477.518487394958,479.79210526315796,462.85714285714283
1440,2515302,Sapé,25,PB,490.4694319880415,491.0300283286109,487.9016997167134,480.4951420029891,490.9631728045326
1441,2515401,São Vicente do Seridó,25,PB,482.1106557377053,489.8934554973821,480.7356020942411,483.40928961748654,481.151832460733
1442,2515500,Serra Branca,25,PB,493.59320594479897,500.20658436214,487.36851851851833,482.1929936305732,498.8477366255144
1443,2515609,Serra da Raiz,25,PB,484.5842857142855,493.79041095890415,489.03835616438363,482.89000000000004,441.64383561643837
1444,2515708,Serra Grande,25,PB,471.2462264150944,473.60185185185185,458.21111111111117,470.93301886792455,477.77777777777777
1445,2515807,Serra Redonda,25,PB,484.9313513513512,486.2329842931938,477.65759162303647,477.59729729729713,503.35078534031413
1446,2515906,Serraria,25,PB,482.4060344827587,491.8721739130435,485.85652173913036,484.6732758620691,492.3478260869565
1447,2515930,Sertãozinho,25,PB,485.67172774869096,495.6425120772943,481.6975845410631,487.14397905759165,485.41062801932367
1448,2515971,Sobrado,25,PB,482.1229629629629,493.57801418439715,483.0014184397163,473.38518518518515,500.0
1449,2516003,Solânea,25,PB,495.01567901234546,502.964362336115,491.1790226460066,486.9535802469132,507.818831942789
1450,2516102,Soledade,25,PB,499.980588235294,506.1986792452829,496.52358490566115,497.9956862745096,506.1509433962264
1451,2516151,Sossêgo,25,PB,487.0268817204301,475.2663157894735,461.9252631578951,498.168817204301,451.7894736842105
1452,2516201,Sousa,25,PB,500.83073170731666,510.8104442183788,497.4113936927772,505.7840069686423,527.2499152255002
1453,2516300,Sumé,25,PB,493.74546875000016,498.3699704142011,490.5384615384614,490.37453125,507.9585798816568
1454,2516409,Tacima,25,PB,483.8321428571427,490.1782608695651,475.63623188405796,484.93571428571425,484.2512077294686
1455,2516508,Taperoá,25,PB,487.7866883116882,498.4100946372238,486.62933753943275,482.55064935064917,514.7634069400631
1456,2516607,Tavares,25,PB,499.1326086956523,503.0169675090252,493.019855595668,509.5318840579713,539.0613718411553
1457,2516706,Teixeira,25,PB,491.5856423173801,493.7837320574166,491.39641148325364,499.7680100755665,494.2105263157895
1458,2516755,Tenório,25,PB,491.85789473684224,500.28000000000003,489.0487499999999,465.2263157894736,535.25
1459,2516805,Triunfo,25,PB,488.5502092050206,486.908,481.1115999999999,486.0050209205022,498.64
1460,2516904,Uiraúna,25,PB,491.4103124999998,486.5177514792897,480.7732248520708,486.5517187499996,495.0591715976331
1461,2517001,Umbuzeiro,25,PB,495.4364864864866,498.35234042553185,485.1404255319149,490.5563063063064,514.7234042553191
1462,2517100,Várzea,25,PB,507.5479532163745,505.45439560439576,497.3329670329667,518.9666666666665,473.2967032967033
1463,2517209,Vieirópolis,25,PB,488.14950495049476,487.38970588235264,474.4279411764705,485.7272277227722,526.2745098039215
1464,2517407,Zabelê,25,PB,493.3909090909092,488.00735294117646,478.83823529411757,474.4030303030302,447.05882352941177
1465,2600054,Abreu e Lima,26,PE,491.87367784829263,494.58963344788083,494.5565578465054,489.18120278029585,477.81786941580754
1466,2600104,Afogados da Ingazeira,26,PE,505.0465659340658,508.63211488250715,504.4583550913839,523.0600274725268,518.5639686684073
1467,2600203,Afrânio,26,PE,480.26537890044546,479.0811428571433,471.9001428571422,479.7540861812776,458.4
1468,2600302,Agrestina,26,PE,484.7748355263166,496.00819165378687,486.870942812983,483.88305921052626,478.1761978361669
1469,2600401,Água Preta,26,PE,478.7037894736843,471.83433734939695,477.694578313253,465.7654736842103,454.8995983935743
1470,2600500,Águas Belas,26,PE,486.15776000000017,486.75614567526526,486.8995447647953,482.6108800000002,476.14567526555385
1471,2600609,Alagoinha,26,PE,483.60201005025107,484.5516826923072,488.0841346153842,484.9625628140705,475.91346153846155
1472,2600708,Aliança,26,PE,487.67619699042467,486.5819121447033,485.45891472868254,481.6923392612858,478.06201550387595
1473,2600807,Altinho,26,PE,490.6457700650758,499.4199170124482,492.5470954356848,494.08112798264597,515.0622406639004
1474,2600906,Amaraji,26,PE,482.828651685393,487.0270270270272,482.5637837837838,479.5648876404495,498.1081081081081
1475,2601003,Angelim,26,PE,495.18442622950795,493.01944444444445,484.4793650793653,488.8262295081967,466.74603174603175
1476,2601052,Araçoiaba,26,PE,474.1735042735043,475.8002079002079,467.458004158004,467.86025641025617,430.81081081081084
1477,2601102,Araripina,26,PE,503.91471343028184,509.38924466338307,499.93021346469624,518.1176218990598,528.0788177339901
1478,2601201,Arcoverde,26,PE,504.7277486910995,515.1368449781668,512.2038755458515,518.582838859802,520.9825327510918
1479,2601300,Barra de Guabiraba,26,PE,477.257142857143,482.73584229390667,478.6107526881716,482.31868131868134,496.1290322580645
1480,2601409,Barreiros,26,PE,489.78954593453017,484.36693794506584,481.583825025433,483.6533262935591,478.7792472024415
1481,2601508,Belém de Maria,26,PE,493.90746268656727,498.5910377358491,494.5820754716984,498.8263681592041,478.8679245283019
1482,2601607,Belém do São Francisco,26,PE,478.5155124653745,482.8499342969775,479.6533508541389,481.30138504155104,471.1695137976347
1483,2601706,Belo Jardim,26,PE,502.3466254218225,507.84978609625614,501.7652941176465,511.4776715410576,514.8021390374331
1484,2601805,Betânia,26,PE,482.825,493.6104000000001,482.9151999999999,494.7129310344827,492.0
1485,2601904,Bezerros,26,PE,499.4686807095334,508.86471510716007,506.9481965499213,511.3262195121947,515.0757971772085
1486,2602001,Bodocó,26,PE,496.70353200883,497.4731404958673,485.6384297520662,499.66335540838884,471.6528925619835
1487,2602100,Bom Conselho,26,PE,487.6229508196724,495.8011904761907,490.57335164835143,495.3701060752178,487.87545787545787
1488,2602209,Bom Jardim,26,PE,499.83589138134573,502.4009132420088,496.99337899543326,505.23234946871247,536.3013698630137
1489,2602308,Bonito,26,PE,480.5279411764708,484.84727061556305,486.8033681765396,486.0868872549021,489.22183507549363
1490,2602407,Brejão,26,PE,485.69677419354855,496.8939086294418,486.39137055837557,479.8827956989245,495.0253807106599
1491,2602506,Brejinho,26,PE,488.66203208556135,499.7151515151516,501.8146464646463,499.11925133689857,490.1010101010101
1492,2602605,Brejo da Madre de Deus,26,PE,485.76383219954664,493.308798283261,491.47693133047187,495.0814058956913,514.7639484978541
1493,2602704,Buenos Aires,26,PE,487.921090909091,493.7041811846689,482.87421602787424,476.8858181818181,512.404181184669
1494,2602803,Buíque,26,PE,485.11087314662217,487.70494590417354,482.40000000000043,485.6925864909388,456.6306027820711
1495,2602902,Cabo de Santo Agostinho,26,PE,493.14552424765344,496.0234446268922,496.1774493705534,494.68493387004014,475.68691844553916
1496,2603009,Cabrobó,26,PE,476.1861660079051,477.98978644382555,470.9202414113275,481.5146245059289,454.83751160631385
1497,2603108,Cachoeirinha,26,PE,495.1750000000005,510.2103982300886,496.0811946902652,504.37977272727267,515.929203539823
1498,2603207,Caetés,26,PE,479.1793749999997,484.0196769456679,476.28032305433226,492.0373437500001,458.0616740088106
1499,2603306,Calçado,26,PE,494.6422413793101,496.8954732510287,482.0720164609053,492.15043103448255,480.9053497942387
1500,2603405,Calumbi,26,PE,492.4958333333334,490.4169934640524,483.8464052287583,509.0756944444447,491.63398692810455
1501,2603454,Camaragibe,26,PE,501.04020057793605,506.79741240758494,504.40024108003735,504.2376168621448,499.2767598842816
1502,2603504,Camocim de São Félix,26,PE,483.52562277580074,494.5224455611392,493.37788944723616,496.6343416370109,500.53601340033504
1503,2603603,Camutanga,26,PE,498.9040441176467,503.82968197879853,492.11060070671385,498.8908088235296,511.87279151943466
1504,2603702,Canhotinho,26,PE,485.789589905363,490.1791044776119,483.86238805970163,477.93690851735,478.2686567164179
1505,2603801,Capoeiras,26,PE,489.7445454545452,493.5841541755889,486.0276231263385,493.0813636363633,482.14132762312636
1506,2603900,Carnaíba,26,PE,486.34957805907163,487.38895582329275,490.3232931726908,510.5816455696202,505.90361445783134
1507,2603926,Carnaubeira da Penha,26,PE,482.66084788029906,478.72069767441826,466.29,473.959850374065,464.6511627906977
1508,2604007,Carpina,26,PE,501.79147851420237,505.5050367261275,499.00584120321804,508.38488710852096,502.3224903812522
1509,2604106,Caruaru,26,PE,509.50163239346887,519.9285613964685,513.8543840288927,523.8736061055777,532.9775280898876
1510,2604155,Casinhas,26,PE,486.36069868995617,490.23099173553715,486.13347107438017,490.4585152838428,494.6280991735537
1511,2604205,Catende,26,PE,480.74272997032637,486.02177650429826,486.38366762177634,476.9725519287829,481.6618911174785
1512,2604304,Cedro,26,PE,489.6715789473687,489.27894736842126,482.0258145363409,504.52026315789453,492.18045112781954
1513,2604403,Chã de Alegria,26,PE,489.56678082191763,487.251475409836,478.0311475409837,471.440753424658,482.75409836065575
1514,2604502,Chã Grande,26,PE,496.7518123667374,496.9900826446282,495.29462809917396,496.01748400852904,486.4876033057851
1515,2604601,Condado,26,PE,484.6635627530362,494.6788759689925,492.5341085271321,486.8753036437247,502.5968992248062
1516,2604700,Correntes,26,PE,492.5219672131148,495.4800632911393,492.2851265822787,490.44622950819644,480.56962025316454
1517,2604809,Cortês,26,PE,478.9026717557251,472.2898181818182,472.75527272727254,474.6007633587783,470.1818181818182
1518,2604908,Cumaru,26,PE,491.2530660377363,492.23218390804584,485.82781609195365,495.6066037735852,483.264367816092
1519,2605004,Cupira,26,PE,495.62461752433927,501.6696,490.3441333333337,499.1974965229483,511.7866666666667
1520,2605103,Custódia,26,PE,493.2989304812835,488.935923566879,482.888917197452,493.9513368983953,466.62420382165607
1521,2605152,Dormentes,26,PE,493.0845454545456,501.28108108108125,490.29009009009,511.0603030303031,533.0930930930931
1522,2605202,Escada,26,PE,486.64654178674385,486.3982722874918,486.89903248099614,484.9726224783865,488.666205943331
1523,2605301,Exu,26,PE,486.15509977827105,479.554306722689,475.82647058823494,484.7909090909091,478.1302521008403
1524,2605400,Feira Nova,26,PE,494.900376411543,492.44731823599494,483.26924910607903,501.82772898368853,494.61263408820025
1525,2605459,Fernando de Noronha,26,PE,486.24000000000007,500.37777777777785,487.84999999999997,487.7142857142856,427.77777777777777
1526,2605509,Ferreiros,26,PE,490.0560906515581,483.0497340425526,476.2521276595742,482.95892351274773,480.1063829787234
1527,2605608,Flores,26,PE,493.7379157427942,496.44322580645166,491.88387096774176,508.18625277161857,504.21505376344084
1528,2605707,Floresta,26,PE,486.1662831858402,489.27487562188946,487.72164179104493,491.6340707964607,498.0431177446103
1529,2605806,Frei Miguelinho,26,PE,487.42619047619064,501.56267281105966,497.0124423963132,512.3766666666667,547.0967741935484
1530,2605905,Gameleira,26,PE,479.6112956810629,476.66604361370713,479.1778816199375,479.0558139534883,468.09968847352025
1531,2606002,Garanhuns,26,PE,502.7420459471171,507.43281024158637,505.5623580425359,505.6296922410059,500.24778030146604
1532,2606101,Glória do Goitá,26,PE,490.25411605937927,488.5754889178623,482.44406779661006,484.5033738191635,527.3794002607561
1533,2606200,Goiana,26,PE,495.84843749999993,500.9606631989598,497.6547464239263,499.43084239130417,493.87516254876465
1534,2606309,Granito,26,PE,483.62380952380954,478.6391061452511,468.42681564245817,483.60476190476174,438.54748603351953
1535,2606408,Gravatá,26,PE,499.0414327607887,504.72562376237704,501.15473267326564,501.3805613741102,502.4792079207921
1536,2606507,Iati,26,PE,489.09460227272757,496.5082644628101,485.9349862258954,495.39857954545465,494.0495867768595
1537,2606606,Ibimirim,26,PE,485.9713513513512,482.92929292929296,479.83055555555575,493.04378378378414,483.3333333333333
1538,2606705,Ibirajuba,26,PE,481.3563758389261,493.58766233766215,489.4922077922079,485.1677852348993,497.6623376623377
1539,2606804,Igarassu,26,PE,495.8721046556369,498.2457547169796,495.30043541364387,499.696344747979,489.24528301886795
1540,2606903,Iguaracy,26,PE,481.9068273092369,480.74679245283005,478.15471698113197,486.3726907630523,458.79245283018867
1541,2607000,Inajá,26,PE,494.1434343434343,488.7216981132077,476.4707547169811,503.55757575757553,489.0566037735849
1542,2607109,Ingazeira,26,PE,471.21636363636367,469.4483333333333,466.18500000000006,471.07818181818163,511.0
1543,2607208,Ipojuca,26,PE,491.98212951432066,490.31849881796677,489.18741134751747,490.52471980074796,477.45862884160755
1544,2607307,Ipubi,26,PE,482.4607068607066,489.5620481927712,479.58514056224925,493.5792099792103,509.87951807228916
1545,2607406,Itacuruba,26,PE,471.5347517730497,481.2152317880793,475.9198675496691,475.13617021276605,462.5165562913907
1546,2607505,Itaíba,26,PE,494.6883040935668,492.2205405405404,492.8913513513509,499.07836257309964,515.4594594594595
1547,2607604,Ilha de Itamaracá,26,PE,496.1180693069306,495.585780885781,495.0703962703964,497.81386138613846,485.45454545454544
1548,2607653,Itambé,26,PE,489.09114391143913,494.7983510011784,489.71071849234426,489.78929889298854,504.12249705535925
1549,2607703,Itapetim,26,PE,495.03033707865137,505.67921146953415,500.3587813620073,517.876779026217,538.3512544802867
1550,2607752,Itapissuma,26,PE,486.9708439897703,489.03501199040795,490.9743405275777,487.0521739130433,480.28776978417267
1551,2607802,Itaquitinga,26,PE,479.41101694915216,478.7504032258064,479.25000000000006,476.5898305084748,478.9516129032258
1552,2607901,Jaboatão dos Guararapes,26,PE,500.35453884503687,507.49862622482584,506.18574031217884,508.68022953884764,501.7066325274509
